"등록일","시도","시군구","업종","축종","영업상태","개소","규모","동수"
20180401,"전라남도","전라남도 보성군","가축사육업                    ","염소","정상",20,4283.71,23
20180401,"전라남도","전라남도 곡성군","가축사육업                    ","염소","정상",3,3187.2,8
20180401,"전라북도","전라북도 고창군","가축사육업                    ","산양","정상",2,815,4
20180401,"경기도","경기도 광명시","가축사육업                    ","젖소","정상",1,2499.28,5
20180401,"경상남도","경상남도 거창군","가축사육업                    ","오리","휴업",1,1928,3
20180401,"경기도","경기도 동두천시","가축사육업                    ","산란계","휴업",1,1845.28,6
20180401,"전라북도","전라북도 진안군","가축사육업                    ","한우","말소",26,12850.2,52
20180401,"경기도","경기도 시흥시","가축사육업                    ","염소","정상",2,140.21,2
20180401,"전라남도","전라남도 광양시","가축사육업                    ","육우","폐업",2,898,4
20180401,"전라북도","전라북도 익산시","가축사육업                    ","육우","정상",13,13860.11,31
20180401,"경상북도","경상북도 영양군","가축사육업                    ","염소","정상",10,1769,10
20180401,"전라북도","전라북도 무주군","가축사육업                    ","한우","폐업",13,7875.31,24
20180401,"경기도","경기도 용인시","가축사육업                    ","돼지","휴업",5,3106.77,11
20180401,"울산광역시","울산광역시 북구","가축사육업                    ","한우","휴업",1,660,3
20180401,"경상남도","경상남도 함안군","가축사육업                    ","젖소","휴업",1,562.74,2
20180401,"경기도","경기도 이천시","가축사육업                    ","한우","휴업",8,6335.06,22
20180401,"강원도","강원도 삼척시","가축사육업                    ","한우","말소",22,5147.48,26
20180401,"충청북도","충청북도 진천군","가축사육업                    ","젖소","폐업",13,17976.5,46
20180401,"강원도","강원도 원주시","가축사육업                    ","젖소","폐업",17,17999.9,50
20180401,"충청북도","충청북도 영동군","가축사육업                    ","돼지","정상",17,34561.7,120
20180401,"전라북도","전라북도 진안군","가축사육업                    ","산양","정상",17,5267.8,37
20180401,"경상남도","경상남도 남해군","가축사육업                    ","젖소","정상",8,6610.02,12
20180401,"경상남도","경상남도 밀양시","가축사육업                    ","육우","정상",5,6351.79,17
20180401,"경상북도","경상북도 고령군","가축사육업                    ","한우","말소",8,2626.3,13
20180401,"전라남도","전라남도 담양군","가축사육업                    ","산란계","폐업",3,4032,13
20180401,"경상북도","경상북도 예천군","가축사육업                    ","젖소","정상",14,17913.73,56
20180401,"경기도","경기도 파주시","가축사육업                    ","육우","말소",8,1484.94,10
20180401,"경상북도","경상북도 영덕군","가축사육업                    ","육우","폐업",1,622,2
20180401,"경상북도","경상북도 문경시","가축사육업                    ","산란계","폐업",3,1944.21,5
20180401,"경상북도","경상북도 문경시","가축사육업                    ","염소","정상",4,690.3,6
20180401,"경기도","경기도 광주시","가축사육업                    ","산란계","휴업",3,6001,10
20180401,"대구광역시","대구광역시 달성군","가축사육업                    ","육우","폐업",2,1438,9
20180401,"강원도","강원도 삼척시","가축사육업                    ","돼지","폐업",8,4157.16,17
20180401,"강원도","강원도 삼척시","가축사육업                    ","사슴","정상",11,3638.4,16
20180401,"전라북도","전라북도 임실군","가축사육업                    ","오리","말소",5,16033,8
20180401,"전라북도","전라북도 진안군","가축사육업                    ","육계","폐업",17,32963.55,39
20180401,"강원도","강원도 철원군","가축사육업                    ","산란계","정상",19,45212.64,77
20180401,"전라남도","전라남도 담양군","가축사육업                    ","한우","휴업",8,4278.01,15
20180401,"전라남도","전라남도 강진군","가축사육업                    ","육계","말소",3,732,4
20180401,"전라남도","전라남도 영광군","가축사육업                    ","오리","폐업",3,13961.8,19
20180401,"전라남도","전라남도 곡성군","가축사육업                    ","산란계","정상",12,13505.45,33
20180401,"대구광역시","대구광역시 북구","가축사육업                    ","돼지","휴업",2,1524,5
20180401,"전라북도","전라북도 진안군","가축사육업                    ","육계","말소",11,39486.44,32
20180401,"전라남도","전라남도 나주시","가축사육업                    ","육우","정상",15,9185.66,21
20180401,"강원도","강원도 원주시","가축사육업                    ","꿩","정상",2,1744.24,9
20180401,"인천광역시","인천광역시 남동구","가축사육업                    ","사슴","휴업",1,1622,3
20180401,"전라남도","전라남도 순천시","가축사육업                    ","오리","말소",1,1200,1
20180401,"전라남도","전라남도 영암군","가축사육업                    ","젖소","폐업",4,3047.6,13
20180401,"전라북도","전라북도 완주군","가축사육업                    ","육우","폐업",1,640,2
20180401,"강원도","강원도 춘천시","가축사육업                    ","젖소","말소",1,412.56,2
20180401,"광주광역시","광주광역시 광산구","가축사육업                    ","육계","말소",1,2970,3
20180401,"경상남도","경상남도 사천시","가축사육업                    ","육계","폐업",1,1376,3
20180401,"경상북도","경상북도 봉화군","가축사육업                    ","육계","폐업",1,853,1
20180401,"경상남도","경상남도 창녕군","가축사육업                    ","젖소","휴업",1,2214,6
20180401,"충청북도","충청북도 단양군","가축사육업                    ","산란계","말소",1,1885.1,2
20180401,"경상남도","경상남도 김해시","가축사육업                    ","산란계","말소",1,85.52,4
20180401,"대구광역시","대구광역시 수성구","가축사육업                    ","산란계","정상",1,28.2,1
20180401,"전라북도","전라북도 순창군","가축사육업                    ","산양","폐업",1,333,1
20180401,"광주광역시","광주광역시 북구","가축사육업                    ","산양","정상",1,45,1
20180401,"전라남도","전라남도 강진군","가축사육업                    ","사슴","정상",2,140,1
20180401,"전라남도","전라남도 화순군","가축사육업                    ","돼지","말소",2,1328.1,6
20180401,"경상남도","경상남도 사천시","가축사육업                    ","오리","폐업",3,3930,29
20180401,"경기도","경기도 고양시","가축사육업                    ","타조","정상",1,60,1
20180401,"충청남도","충청남도 서산시","가축사육업                    ","메추리","정상",1,762,2
20180401,"경기도","경기도 평택시","가축사육업                    ","육계","말소",1,1839,6
20180401,"경기도","경기도 여주시","가축사육업                    ","육계","말소",1,116,2
20180401,"전라남도","전라남도 신안군","가축사육업                    ","육계","말소",1,132,2
20180401,"경상북도","경상북도 봉화군","가축사육업                    ","돼지","휴업",1,1163,4
20180401,"경상북도","경상북도 포항시","가축사육업                    ","돼지","말소",2,3121.37,11
20180401,"전라북도","전라북도 무주군","가축사육업                    ","염소","정상",1,1800,1
20180401,"대구광역시","대구광역시 수성구","가축사육업                    ","젖소","정상",1,75.2,1
20180401,"울산광역시","울산광역시 울주군","가축사육업                    ","사슴","폐업",1,49.88,1
20180401,"전라북도","전라북도 남원시","가축사육업                    ","오리","휴업",1,4096,12
20180401,"전라북도","전라북도 순창군","가축사육업                    ","돼지","폐업",8,11741.62,31
20180401,"전라북도","전라북도 정읍시","가축사육업                    ","오리","말소",9,25245,37
20180401,"경상남도","경상남도 하동군","가축사육업                    ","한우","폐업",212,45789.53,249
20180401,"충청남도","충청남도 아산시","가축사육업                    ","한우","휴업",12,4886.94,16
20180401,"제주특별자치도","제주특별자치도 제주시","가축사육업                    ","오리","폐업",1,4284,3
20180401,"충청북도","충청북도 진천군","가축사육업                    ","염소","정상",13,3757.6,20
20180401,"전라남도","전라남도 영광군","가축사육업                    ","돼지","정상",29,58004.7,152
20180401,"경상북도","경상북도 청송군","가축사육업                    ","한우","폐업",41,15204.86,62
20180401,"경상북도","경상북도 예천군","가축사육업                    ","한우","폐업",184,48245.5,274
20180401,"전라북도","전라북도 순창군","가축사육업                    ","육계","휴업",2,1087,2
20180401,"경상북도","경상북도 김천시","가축사육업                    ","육계","폐업",17,48006,100
20180401,"강원도","강원도 홍천군","가축사육업                    ","염소","정상",11,2655.18,17
20180401,"충청남도","충청남도 홍성군","가축사육업                    ","산양","정상",55,15862.69,74
20180401,"전라북도","전라북도 임실군","가축사육업                    ","육계","정상",61,144316.86,204
20180401,"충청북도","충청북도 진천군","가축사육업                    ","돼지","휴업",4,4904,22
20180401,"충청북도","충청북도 충주시","가축사육업                    ","돼지","정상",33,99031.15,180
20180401,"광주광역시","광주광역시 광산구","가축사육업                    ","산란계","폐업",2,2656,3
20180401,"제주특별자치도","제주특별자치도 제주시","가축사육업                    ","젖소","휴업",2,2042.3,6
20180401,"전라북도","전라북도 전주시","가축사육업                    ","한우","폐업",6,1885.91,13
20180401,"경상북도","경상북도 울진군","가축사육업                    ","산양","정상",7,407,8
20180401,"충청남도","충청남도 태안군","가축사육업                    ","염소","정상",11,1466,14
20180401,"전라남도","전라남도 장성군","가축사육업                    ","사슴","정상",7,3228.34,15
20180401,"강원도","강원도 평창군","가축사육업                    ","한우","휴업",19,9529.03,30
20180401,"전라남도","전라남도 함평군","가축사육업                    ","염소","정상",9,2920.22,10
20180401,"경기도","경기도 가평군","가축사육업                    ","육계","폐업",31,45295.99,93
20180401,"경기도","경기도 광주시","가축사육업                    ","젖소","정상",23,22783.1,119
20180401,"전라남도","전라남도 화순군","가축사육업                    ","산양","정상",48,15307.92,68
20180401,"충청남도","충청남도 천안시","가축사육업                    ","육우","정상",32,27806.33,51
20180401,"경상남도","경상남도 통영시","가축사육업                    ","산란계","정상",31,1055.86,35
20180401,"전라북도","전라북도 완주군","가축사육업                    ","젖소","정상",32,71382.69,140
20180401,"전라북도","전라북도 익산시","가축사육업                    ","한우","말소",87,14255.36,110
20180401,"경상남도","경상남도 합천군","가축사육업                    ","한우","말소",56,13069.38,66
20180401,"강원도","강원도 횡성군","가축사육업                    ","육계","정상",20,23799.63,62
20180401,"강원도","강원도 홍천군","가축사육업                    ","한우","말소",81,16104.1,98
20180401,"강원도","강원도 홍천군","가축사육업                    ","젖소","정상",47,45811.83,169
20180401,"전라북도","전라북도 고창군","가축사육업                    ","한우","폐업",164,72641.83,245
20180401,"경상남도","경상남도 김해시","가축사육업                    ","돼지","폐업",105,127599.68,481
20180401,"경상남도","경상남도 김해시","가축사육업                    ","한우","말소",44,9280.54,71
20180401,"전라남도","전라남도 함평군","종축업                        ","종오리업","폐업",2,3832.85,5
20180401,"충청남도","충청남도 논산시","종축업                        ","종돈업","폐업",6,45137.5,60
20180401,"충청남도","충청남도 홍성군","종축업                        ","종오리업","폐업",1,3435.6,4
20180401,"제주특별자치도","제주특별자치도 제주시","종축업                        ","종돈업","정상",3,37790.24,35
20180401,"전라남도","전라남도 진도군","종축업                        ","종돈업","정상",1,14786.8,5
20180401,"경상북도","경상북도 경산시","종축업                        ","종돈업"," ",1,7616.8,4
20180401,"전라남도","전라남도 신안군","종축업                        ","종돈업","정상",1,7017.36,4
20180401,"전라남도","전라남도 구례군","종축업                        ","종계업","폐업",1,1860,2
20180401,"전라북도","전라북도 부안군","종축업                        ","종돈업","폐업",1,4736.61,1
20180401,"충청남도","충청남도 청양군","종축업                        ","종계업","폐업",1,802,7
20180401,"전라남도","전라남도 고흥군","종축업                        ","종오리업","정상",2,9412,12
20180401,"경상남도","경상남도 거창군","종축업                        ","종계업","폐업",1,1067.21,3
20180401,"전라남도","전라남도 곡성군","종축업                        ","종오리업","폐업",2,6925,12
20180401,"강원도","강원도 화천군","종축업                        ","종돈업","정상",1,6259.73,16
20180401,"충청남도","충청남도 홍성군","종축업                        ","종오리업","말소",1,5224,7
20180401,"충청남도","충청남도 당진시","가축사육업                    ","육계","폐업",76,169525.87,333
20180401,"경기도","경기도 의정부시","가축사육업                    ","육계","폐업",1,2056,5
20180401,"경기도","경기도 평택시","가축사육업                    ","돼지","정상",82,162132.68,409
20180401,"충청남도","충청남도 당진시","가축사육업                    ","육우","폐업",10,6302,20
20180401,"경기도","경기도 화성시","가축사육업                    ","오리","폐업",23,22559.65,75
20180401,"경기도","경기도 여주시","가축사육업                    ","젖소","휴업",4,5922.01,14
20180401,"경기도","경기도 남양주시","가축사육업                    ","사슴","정상",9,2802.85,13
20180401,"경기도","경기도 연천군","가축사육업                    ","육계","폐업",71,122954.6,232
20180401,"전라북도","전라북도 부안군","가축사육업                    ","사슴","정상",6,2330.03,9
20180401,"경기도","경기도 양주시","가축사육업                    ","육계","폐업",14,12862.78,47
20180401,"경기도","경기도 양주시","가축사육업                    ","오리","정상",2,5205,24
20180401,"전라북도","전라북도 남원시","가축사육업                    ","돼지","폐업",97,63959.03,281
20180401,"전라남도","전라남도 해남군","가축사육업                    ","육계","정상",29,76897.71,186
20180401,"전라남도","전라남도 화순군","가축사육업                    ","한우","휴업",21,12630.59,29
20180401,"전라남도","전라남도 보성군","가축사육업                    ","돼지","폐업",13,9599,28
20180401,"인천광역시","인천광역시 계양구","가축사육업                    ","육계","정상",4,717.08,8
20180401,"전라북도","전라북도 남원시","가축사육업                    ","육계","폐업",51,116360.87,154
20180401,"충청남도","충청남도 보령시","가축사육업                    ","사슴","정상",15,4410.38,24
20180401,"경기도","경기도 양평군","가축사육업                    ","육계","폐업",8,16858,24
20180401,"전라북도","전라북도 남원시","가축사육업                    ","젖소","정상",43,55111.56,177
20180401,"경기도","경기도 양주시","가축사육업                    ","육우","정상",34,28518.54,84
20180401,"경기도","경기도 용인시","가축사육업                    ","돼지","폐업",54,60740.14,242
20180401,"전라남도","전라남도 완도군","가축사육업                    ","한우","말소",235,30187.9,251
20180401,"전라남도","전라남도 담양군","가축사육업                    ","육계","정상",34,65485.71,130
20180401,"전라남도","전라남도 완도군","가축사육업                    ","한우","폐업",59,20363.09,74
20180401,"부산광역시","부산광역시 해운대구","가축사육업                    ","돼지","정상",2,179,2
20180401,"경상남도","경상남도 진주시","가축사육업                    ","산양","정상",56,10859.18,65
20180401,"전라남도","전라남도 광양시","가축사육업                    ","한우","폐업",44,12672.37,73
20180401,"전라북도","전라북도 군산시","가축사육업                    ","육계","말소",1,129,1
20180401,"충청남도","충청남도 서산시","가축사육업                    ","한우","폐업",183,49752.87,263
20180401,"경기도","경기도 안성시","가축사육업                    ","젖소","정상",277,423802.59,1103
20180401,"전라남도","전라남도 여수시","가축사육업                    ","한우","휴업",10,2860,11
20180401,"전라남도","전라남도 나주시","가축사육업                    ","돼지","폐업",112,132411.64,483
20180401,"전라북도","전라북도 군산시","가축사육업                    ","한우","정상",181,124151.39,367
20180401,"강원도","강원도 삼척시","가축사육업                    ","한우","정상",501,125414.08,653
20180401,"충청남도","충청남도 태안군","가축사육업                    ","젖소","정상",37,45099.09,130
20180401,"경기도","경기도 양주시","가축사육업                    ","돼지","폐업",127,153416.8,610
20180401,"전라남도","전라남도 해남군","가축사육업                    ","돼지","정상",45,89963.51,285
20180401,"전라남도","전라남도 나주시","가축사육업                    ","돼지","휴업",18,14247.31,62
20180401,"경상남도","경상남도 산청군","가축사육업                    ","한우","정상",229,142635.61,354
20180401,"경기도","경기도 안성시","가축사육업                    ","육계","폐업",26,51893.07,87
20180401,"경기도","경기도 양평군","가축사육업                    ","육계","정상",71,160511.71,252
20180401,"전라남도","전라남도 강진군","가축사육업                    ","젖소","정상",6,5107.43,21
20180401,"경상남도","경상남도 창녕군","가축사육업                    ","육계","정상",44,87847.43,176
20180401,"경상북도","경상북도 칠곡군","가축사육업                    ","사슴","정상",3,1846.87,5
20180401,"경상남도","경상남도 창원시","가축사육업                    ","사슴","폐업",2,852,1
20180401,"전라북도","전라북도 완주군","가축사육업                    ","산란계","정상",18,13796.07,38
20180401,"강원도","강원도 고성군","가축사육업                    ","돼지","정상",16,12536.3,59
20180401,"경기도","경기도 파주시","가축사육업                    ","오리","정상",6,4543.4,18
20180401,"전라북도","전라북도 김제시","가축사육업                    ","육우","정상",8,9906.7,14
20180401,"충청북도","충청북도 괴산군","가축사육업                    ","염소","정상",14,7532.45,19
20180401,"충청남도","충청남도 청양군","가축사육업                    ","염소","정상",8,2266.35,11
20180401,"경기도","경기도 용인시","가축사육업                    ","염소","정상",4,1657.65,5
20180401,"강원도","강원도 강릉시","가축사육업                    ","타조","정상",2,225,2
20180401,"강원도","강원도 삼척시","가축사육업                    ","육우","정상",2,448,2
20180401,"울산광역시","울산광역시 북구","가축사육업                    ","염소","정상",9,984.02,10
20180401,"울산광역시","울산광역시 북구","가축사육업                    ","돼지","정상",4,2517.76,10
20180401,"인천광역시","인천광역시 연수구","가축사육업                    ","육계","정상",1,330,1
20180401,"대구광역시","대구광역시 동구","가축사육업                    ","돼지","정상",6,3217.33,16
20180401,"경기도","경기도 수원시","가축사육업                    ","돼지","말소",1,515,2
20180401,"전라남도","전라남도 순천시","가축사육업                    ","한우","휴업",3,1417,3
20180401,"경기도","경기도 평택시","가축사육업                    ","육계","휴업",2,779,2
20180401,"경기도","경기도 시흥시","가축사육업                    ","육계","정상",4,572.5,5
20180401,"전라남도","전라남도 담양군","가축사육업                    ","젖소","폐업",9,4911.68,16
20180401,"강원도","강원도 속초시","가축사육업                    ","돼지","폐업",4,2048,14
20180401,"전라북도","전라북도 부안군","가축사육업                    ","젖소","말소",2,291,2
20180401,"경상남도","경상남도 창원시","가축사육업                    ","염소","정상",3,565.5,5
20180401,"경기도","경기도 성남시","가축사육업                    ","육계","정상",2,2177,8
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","육계","폐업",4,3477,14
20180401,"전라북도","전라북도 김제시","가축사육업                    ","젖소","정상",31,70292.27,89
20180401,"경상북도","경상북도 성주군","가축사육업                    ","육계","폐업",7,6582,24
20180401,"대전광역시","대전광역시 유성구","가축사육업                    ","사슴","정상",2,610,2
20180401,"경상북도","경상북도 청도군","가축사육업                    ","산양","정상",6,1579.95,9
20180401,"충청북도","충청북도 보은군","가축사육업                    ","거위","정상",1,44,1
20180401,"경기도","경기도 동두천시","가축사육업                    ","육우","정상",4,1433,6
20180401,"경상남도","경상남도 양산시","가축사육업                    ","사슴","폐업",1,265,1
20180401,"충청남도","충청남도 서산시","가축사육업                    ","사슴","정상",9,10756.94,12
20180401,"전라남도","전라남도 신안군","가축사육업                    ","산양","정상",6,12692.52,11
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","육계","정상",6,9247.1,26
20180401,"전라북도","전라북도 장수군","가축사육업                    ","산양","정상",8,3993.03,16
20180401,"세종특별자치시","세종특별자치시","가축사육업                    ","산양","정상",5,1090,6
20180401,"강원도","강원도 홍천군","가축사육업                    ","오리","정상",4,5583.51,22
20180401,"경기도","경기도 고양시","가축사육업                    ","오리","정상",6,4812,19
20180401,"강원도","강원도 춘천시","가축사육업                    ","거위","정상",2,47.89,2
20180401,"충청남도","충청남도 태안군","가축사육업                    ","돼지","정상",16,31768.95,57
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","돼지","정상",8,15714.64,80
20180401,"경기도","경기도 포천시","가축사육업                    ","산란계","말소",3,3543,12
20180401,"경기도","경기도 가평군","가축사육업                    ","산란계","폐업",6,4191.25,16
20180401,"경기도","경기도 포천시","가축사육업                    ","육우","휴업",2,936.9,4
20180401,"강원도","강원도 평창군","가축사육업                    ","한우","말소",6,1321.61,7
20180401,"전라북도","전라북도 전주시","가축사육업                    ","육계","정상",6,10794.62,20
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","한우","휴업",19,9890.9,35
20180401,"경상남도","경상남도 거제시","가축사육업                    ","육계","정상",12,13618.46,38
20180401,"경상북도","경상북도 안동시","가축사육업                    ","오리","휴업",1,198,1
20180401,"경상북도","경상북도 울진군","가축사육업                    ","육계","폐업",2,916.56,5
20180401,"전라북도","전라북도 익산시","가축사육업                    ","돼지","휴업",4,1961.38,9
20180401,"전라남도","전라남도 보성군","가축사육업                    ","오리","정상",20,78492.73,90
20180401,"경상남도","경상남도 양산시","가축사육업                    ","산란계","정상",38,58467.74,110
20180401,"경상북도","경상북도 안동시","가축사육업                    ","한우","정상",1156,601393.76,2200
20180401,"충청북도","충청북도 보은군","가축사육업                    ","돼지","정상",28,29005.88,101
20180401,"충청북도","충청북도 충주시","가축사육업                    ","돼지","휴업",5,6707.12,17
20180401,"경상북도","경상북도 경주시","가축사육업                    ","한우","말소",111,23889.53,196
20180401,"경기도","경기도 여주시","가축사육업                    ","한우","정상",391,233031.97,667
20180401,"충청북도","충청북도 청주시","가축사육업                    ","젖소","정상",148,220075.91,637
20180401,"경상북도","경상북도 군위군","가축사육업                    ","육우","휴업",1,791.39,2
20180401,"경상북도","경상북도 성주군","가축사육업                    ","돼지","말소",1,1686,5
20180401,"울산광역시","울산광역시 울주군","가축사육업                    ","오리","폐업",1,102,1
20180401,"강원도","강원도 평창군","가축사육업                    ","산양","정상",5,989.7,6
20180401,"대구광역시","대구광역시 달성군","가축사육업                    ","육계","폐업",3,1078,6
20180401,"경기도","경기도 동두천시","가축사육업                    ","오리","정상",1,63.48,1
20180401,"강원도","강원도 평창군","가축사육업                    ","오리","휴업",1,725,1
20180401,"충청남도","충청남도 청양군","가축사육업                    ","산란계","폐업",3,1932,5
20180401,"경상북도","경상북도 청송군","가축사육업                    ","염소","정상",2,480,3
20180401,"경기도","경기도 구리시","가축사육업                    ","젖소","정상",2,2559.8,14
20180401,"경상남도","경상남도 함안군","가축사육업                    ","젖소","말소",1,1139.6,2
20180401,"경기도","경기도 김포시","가축사육업                    ","메추리","폐업",1,594,2
20180401,"경상북도","경상북도 영덕군","가축사육업                    ","오리","정상",1,786.24,3
20180401,"충청북도","충청북도 증평군","가축사육업                    ","오리","폐업",1,1584,4
20180401,"인천광역시","인천광역시 옹진군","가축사육업                    ","산란계","정상",1,447,1
20180401,"충청북도","충청북도 제천시","가축사육업                    ","육계","휴업",1,1116,2
20180401,"전라남도","전라남도 순천시","가축사육업                    ","육우","정상",2,1540,2
20180401,"전라남도","전라남도 신안군","가축사육업                    ","산란계","정상",3,2411,7
20180401,"경기도","경기도 가평군","가축사육업                    ","산양","폐업",2,135,2
20180401,"광주광역시","광주광역시 남구","가축사육업                    ","사슴","정상",1,92.16,1
20180401,"경상북도","경상북도 김천시","가축사육업                    ","오리","정상",1,165,1
20180401,"충청북도","충청북도 영동군","가축사육업                    ","한우","휴업",2,716.5,3
20180401,"경기도","경기도 양평군","가축사육업                    ","육우","말소",1,150,1
20180401,"경상북도","경상북도 문경시","가축사육업                    ","육계","폐업",6,9639.5,19
20180401,"경기도","경기도 고양시","가축사육업                    ","육계","말소",2,110.5,2
20180401,"충청북도","충청북도 충주시","가축사육업                    ","오리","정상",5,10427.2,17
20180401,"광주광역시","광주광역시 서구","가축사육업                    ","돼지","정상",4,2196.2,11
20180401,"경상남도","경상남도 진주시","가축사육업                    ","오리","폐업",5,18758,46
20180401,"충청북도","충청북도 영동군","가축사육업                    ","산란계","정상",7,8701.77,23
20180401,"경상남도","경상남도 김해시","가축사육업                    ","메추리","정상",1,508.84,2
20180401,"충청남도","충청남도 청양군","가축사육업                    ","젖소","폐업",1,135,1
20180401,"전라북도","전라북도 임실군","가축사육업                    ","젖소","휴업",5,5014,10
20180401,"강원도","강원도 횡성군","가축사육업                    ","사슴","정상",6,2163,6
20180401,"인천광역시","인천광역시 계양구","가축사육업                    ","산란계","폐업",2,1435,4
20180401,"충청북도","충청북도 진천군","가축사육업                    ","산양","정상",12,4880.33,21
20180401,"충청북도","충청북도 제천시","가축사육업                    ","육계","폐업",2,2543.2,4
20180401,"경상북도","경상북도 안동시","가축사육업                    ","젖소","말소",1,192,2
20180401,"충청북도","충청북도 청주시","가축사육업                    ","오리","휴업",1,1320,4
20180401,"경기도","경기도 광주시","가축사육업                    ","돼지","휴업",3,345,3
20180401,"경상남도","경상남도 사천시","가축사육업                    ","오리","정상",2,3908.25,14
20180401,"전라북도","전라북도 장수군","가축사육업                    ","육우","정상",1,182.28,1
20180401,"충청북도","충청북도 영동군","가축사육업                    ","육계","폐업",1,522.41,1
20180401,"전라북도","전라북도 완주군","가축사육업                    ","돼지","휴업",3,2171.68,16
20180401,"부산광역시","부산광역시 금정구","가축사육업                    ","육계","폐업",1,150,2
20180401,"경상남도","경상남도 남해군","가축사육업                    ","산란계","정상",2,2641.5,4
20180401,"경상남도","경상남도 거창군","가축사육업                    ","돼지","휴업",1,714,2
20180401,"경상북도","경상북도 영주시","가축사육업                    ","오리","정상",1,2491.5,5
20180401,"경기도","경기도 남양주시","가축사육업                    ","오리","정상",4,1480.28,11
20180401,"인천광역시","인천광역시 계양구","가축사육업                    ","사슴","정상",1,440,1
20180401,"세종특별자치시","세종특별자치시","가축사육업                    ","산란계","행정처분",3,4746,18
20180401,"강원도","강원도 영월군","가축사육업                    ","한우","말소",3,786.4,3
20180401,"경상남도","경상남도 창녕군","가축사육업                    ","돼지","휴업",3,455.7,3
20180401,"강원도","강원도 춘천시","가축사육업                    ","염소","정상",10,1257.41,16
20180401,"전라북도","전라북도 순창군","가축사육업                    ","젖소","정상",16,22414.6,53
20180401,"경기도","경기도 오산시","가축사육업                    ","산란계","정상",3,8047.86,13
20180401,"대구광역시","대구광역시 달성군","가축사육업                    ","돼지","정상",8,15840,45
20180401,"경기도","경기도 오산시","가축사육업                    ","한우","말소",1,95.06,1
20180401,"전라남도","전라남도 영암군","가축사육업                    ","산란계","폐업",5,9342.6,14
20180401,"경기도","경기도 가평군","가축사육업                    ","산란계","정상",5,5441.6,12
20180401,"경기도","경기도 오산시","가축사육업                    ","한우","정상",9,4950.38,23
20180401,"충청남도","충청남도 금산군","가축사육업                    ","육계","말소",1,1556,2
20180401,"경기도","경기도 이천시","가축사육업                    ","꿩","정상",1,1403.6,4
20180401,"광주광역시","광주광역시 광산구","가축사육업                    ","메추리","정상",2,891,4
20180401,"전라남도","전라남도 완도군","가축사육업                    ","산란계","정상",3,222,3
20180401,"충청남도","충청남도 서산시","가축사육업                    ","육우","정상",9,6388.6,12
20180401,"충청남도","충청남도 청양군","가축사육업                    ","산양","정상",7,4625.4,12
20180401,"경상남도","경상남도 사천시","가축사육업                    ","육계","휴업",1,18,1
20180401,"강원도","강원도 홍천군","가축사육업                    ","염소","휴업",1,174,1
20180401,"인천광역시","인천광역시 계양구","가축사육업                    ","한우","폐업",5,3618.57,13
20180401,"전라남도","전라남도 보성군","가축사육업                    ","육계","폐업",6,5597.5,18
20180401,"경상북도","경상북도 구미시","가축사육업                    ","오리","폐업",2,1449.1,5
20180401,"전라남도","전라남도 완도군","가축사육업                    ","돼지","말소",4,1299,6
20180401,"전라남도","전라남도 나주시","가축사육업                    ","육계","휴업",2,2646,4
20180401,"경상남도","경상남도 의령군","가축사육업                    ","산란계","말소",2,514.72,3
20180401,"전라남도","전라남도 광양시","가축사육업                    ","산양","정상",2,1088.72,6
20180401,"경상남도","경상남도 하동군","가축사육업                    ","젖소","폐업",1,1692.7,5
20180401,"경기도","경기도 의왕시","가축사육업                    ","한우","폐업",5,1396.06,8
20180401,"경기도","경기도 군포시","가축사육업                    ","한우","말소",1,192,1
20180401,"광주광역시","광주광역시 북구","가축사육업                    ","한우","말소",5,872.32,5
20180401,"경기도","경기도 시흥시","가축사육업                    ","육우","말소",1,104,1
20180401,"경기도","경기도 화성시","가축사육업                    ","육우","휴업",3,1840.5,7
20180401,"부산광역시","부산광역시 기장군","가축사육업                    ","젖소","폐업",2,163,3
20180401,"충청북도","충청북도 제천시","가축사육업                    ","오리","폐업",1,1008,1
20180401,"경기도","경기도 수원시","가축사육업                    ","젖소","말소",4,2277.95,14
20180401,"경상남도","경상남도 양산시","가축사육업                    ","산란계","휴업",4,4476.56,11
20180401,"전라북도","전라북도 김제시","가축사육업                    ","돼지","휴업",5,4820.7,21
20180401,"부산광역시","부산광역시 사하구","가축사육업                    ","돼지","정상",3,482.9,5
20180401,"경기도","경기도 가평군","가축사육업                    ","돼지","말소",6,3870.6,15
20180401,"경상북도","경상북도 청도군","가축사육업                    ","염소","정상",1,24,1
20180401,"경기도","경기도 군포시","가축사육업                    ","사슴","폐업",2,181,2
20180401,"경상남도","경상남도 창녕군","가축사육업                    ","산양","정상",3,8912.44,4
20180401,"경상북도","경상북도 청송군","가축사육업                    ","산양","정상",3,1056,5
20180401,"전라남도","전라남도 함평군","가축사육업                    ","산란계","정상",20,39526.41,57
20180401,"전라남도","전라남도 함평군","가축사육업                    ","오리","정상",38,124644.38,236
20180401,"경기도","경기도 포천시","가축사육업                    ","한우","휴업",24,8847.06,39
20180401,"경기도","경기도 김포시","가축사육업                    ","젖소","폐업",29,34831.6,104
20180401,"경상북도","경상북도 김천시","가축사육업                    ","한우","말소",53,11264.25,76
