"시도","시군","읍면동","축종명","경영체수","시설없음","시설있음","자영","임차","규모","단위"
"전라남도","영광군","법성면","돼지",2,0,3,3,0,14819,"마리"
"전라남도","영광군","법성면","산양",3,0,3,2,1,134,"마리"
"전라남도","영광군","법성면","육계",4,0,4,3,1,364000,"마리"
"전라남도","영광군","법성면","오리",1,0,1,1,0,12000,"마리"
"전라남도","영광군","법성면","개",2,1,1,2,0,856,"마리"
"전라남도","영광군","법성면","꿀벌",1,0,1,1,0,12,"군체"
"전라남도","영광군","낙월면","한우",4,0,4,4,0,204,"마리"
"전라남도","장성군","장성읍","한우",124,0,132,130,2,2797,"마리"
"전라남도","장성군","장성읍","돼지",4,0,4,4,0,6788,"마리"
"전라남도","장성군","장성읍","산양",8,1,7,5,3,639,"마리"
"전라남도","장성군","장성읍","육계",2,0,2,2,0,190,"마리"
"전라남도","장성군","장성읍","산란계",1,1,0,1,0,50,"마리"
"전라남도","장성군","장성읍","개",11,9,2,9,2,181,"마리"
"전라남도","장성군","장성읍","토끼",1,1,0,1,0,5,"마리"
"전라남도","장성군","장성읍","사슴",1,0,1,1,0,2,"마리"
"전라남도","장성군","장성읍","꿀벌",1,0,1,1,0,75,"군체"
"전라남도","장성군","진원면","말",1,0,1,0,1,28,"마리"
"전라남도","장성군","진원면","한우",56,0,56,56,0,1119,"마리"
"전라남도","장성군","진원면","젖소",7,0,7,7,0,344,"마리"
"전라남도","장성군","진원면","육우",6,0,6,6,0,12,"마리"
"전라남도","장성군","진원면","돼지",1,0,1,1,0,2,"마리"
"전라남도","장성군","진원면","산양",2,0,2,2,0,90,"마리"
"전라남도","장성군","진원면","육계",4,0,4,4,0,3900,"마리"
"전라남도","장성군","진원면","산란계",1,0,1,1,0,100,"마리"
"전라남도","장성군","진원면","개",1,0,1,1,0,20,"마리"
"전라남도","장성군","진원면","사슴",4,0,4,4,0,235,"마리"
"전라남도","장성군","진원면","꿀벌",2,0,2,1,1,320,"군체"
"전라남도","장성군","남면","말",1,0,4,4,0,39,"마리"
"전라남도","장성군","남면","한우",20,0,20,20,0,882,"마리"
"전라남도","장성군","남면","육우",1,0,1,1,0,35,"마리"
"전라남도","장성군","남면","산양",1,0,1,0,1,23,"마리"
"전라남도","장성군","남면","면양",1,0,1,0,1,45,"마리"
"전라남도","장성군","남면","육계",1,0,1,1,0,500,"마리"
"전라남도","장성군","남면","산란계",1,0,4,4,0,3000,"마리"
"전라남도","장성군","남면","개",9,4,5,9,0,2204,"마리"
"전라남도","장성군","동화면","한우",39,0,39,38,1,1009,"마리"
"전라남도","장성군","동화면","육우",1,0,1,1,0,2,"마리"
"전라남도","장성군","동화면","돼지",1,0,1,1,0,1360,"마리"
"전라남도","장성군","동화면","산양",1,0,1,1,0,20,"마리"
"전라남도","장성군","동화면","육계",1,0,1,1,0,60000,"마리"
"전라남도","장성군","동화면","개",6,1,5,6,0,1253,"마리"
"전라남도","장성군","동화면","사슴",1,0,1,0,1,1,"마리"
"전라남도","장성군","동화면","꿀벌",2,0,2,2,0,180,"군체"
"전라남도","장성군","삼서면","한우",54,0,55,55,0,1955,"마리"
"전라남도","장성군","삼서면","젖소",1,0,1,1,0,1,"마리"
"전라남도","장성군","삼서면","육우",2,0,2,2,0,8,"마리"
"전라남도","장성군","삼서면","산양",3,1,2,2,1,45,"마리"
"전라남도","장성군","삼서면","육계",5,0,12,12,0,266100,"마리"
"전라남도","장성군","삼서면","오리",1,0,1,1,0,10000,"마리"
"전라남도","장성군","삼서면","개",7,5,2,7,0,84,"마리"
"전라남도","장성군","삼서면","사슴",3,1,2,3,0,75,"마리"
"전라남도","장성군","삼계면","한우",39,0,40,40,0,555,"마리"
"전라남도","장성군","삼계면","산양",8,1,8,7,2,332,"마리"
"전라남도","장성군","삼계면","육계",3,0,3,3,0,91100,"마리"
"전라남도","장성군","삼계면","오리",2,0,2,2,0,10500,"마리"
"전라남도","장성군","삼계면","개",2,1,1,2,0,440,"마리"
"전라남도","장성군","삼계면","사슴",2,1,1,2,0,73,"마리"
"전라남도","장성군","삼계면","꿀벌",1,0,1,0,1,70,"군체"
"전라남도","장성군","황룡면","한우",54,0,55,54,1,697,"마리"
"전라남도","장성군","황룡면","돼지",1,0,1,1,0,992,"마리"
"전라남도","장성군","황룡면","산양",4,1,3,4,0,168,"마리"
"전라남도","장성군","황룡면","육계",2,0,2,2,0,80,"마리"
"전라남도","장성군","황룡면","개",14,12,2,14,0,758,"마리"
"전라남도","장성군","황룡면","사슴",1,1,0,1,0,5,"마리"
"전라남도","장성군","황룡면","꿩",2,0,3,2,1,11714,"마리"
"전라남도","장성군","황룡면","꿀벌",1,0,1,0,1,20,"군체"
"전라남도","장성군","서삼면","한우",60,0,61,60,1,1075,"마리"
"전라남도","장성군","서삼면","육우",1,0,1,1,0,1,"마리"
"전라남도","장성군","서삼면","돼지",2,0,2,1,1,4577,"마리"
"전라남도","장성군","서삼면","육계",1,0,1,0,1,200,"마리"
"전라남도","장성군","서삼면","개",3,3,0,3,0,8,"마리"
"전라남도","장성군","북일면","한우",61,0,61,59,2,1125,"마리"
"전라남도","장성군","북일면","육우",2,0,2,2,0,3,"마리"
"전라남도","장성군","북일면","돼지",4,0,4,3,1,10112,"마리"
"전라남도","장성군","북일면","산양",1,0,1,1,0,20,"마리"
"전라남도","장성군","북일면","육계",1,0,1,1,0,300,"마리"
"전라남도","장성군","북일면","오리",1,0,1,1,0,15000,"마리"
"전라남도","장성군","북일면","개",3,2,1,3,0,302,"마리"
"전라남도","장성군","북이면","한우",84,0,84,83,1,1369,"마리"
"전라남도","장성군","북이면","젖소",7,0,7,7,0,626,"마리"
"전라남도","장성군","북이면","육우",5,0,5,5,0,58,"마리"
"전라남도","장성군","북이면","돼지",2,0,2,2,0,2681,"마리"
"전라남도","장성군","북이면","산양",2,2,0,2,0,21,"마리"
"전라남도","장성군","북이면","육계",5,4,2,6,0,460,"마리"
"전라남도","장성군","북이면","산란계",1,0,1,1,0,100,"마리"
"전라남도","장성군","북이면","개",18,17,1,18,0,151,"마리"
"전라남도","장성군","북이면","토끼",1,1,0,1,0,30,"마리"
"전라남도","장성군","북이면","사슴",1,0,1,1,0,13,"마리"
"전라남도","장성군","북하면","말",1,0,1,1,0,4,"마리"
"전라남도","장성군","북하면","한우",59,0,59,59,0,671,"마리"
"전라남도","장성군","북하면","산양",4,0,4,3,1,367,"마리"
"전라남도","장성군","북하면","산란계",1,1,0,1,0,50,"마리"
"전라남도","장성군","북하면","개",3,2,1,2,1,602,"마리"
"전라남도","장성군","북하면","사슴",1,1,0,1,0,55,"마리"
"전라남도","완도군","완도읍","한우",84,0,90,87,3,1819,"마리"
"전라남도","완도군","완도읍","육우",3,0,4,2,2,10,"마리"
"전라남도","완도군","완도읍","돼지",1,0,1,1,0,102,"마리"
"전라남도","완도군","완도읍","산양",11,5,7,12,0,300,"마리"
"전라남도","완도군","완도읍","육계",1,1,0,1,0,20,"마리"
"전라남도","완도군","완도읍","산란계",1,1,0,1,0,30,"마리"
"전라남도","완도군","완도읍","개",21,20,1,21,0,44,"마리"
"전라남도","완도군","완도읍","사슴",2,0,2,2,0,140,"마리"
"전라남도","완도군","완도읍","꿀벌",1,0,2,2,0,172,"군체"
"전라남도","완도군","금일읍","한우",18,0,18,18,0,343,"마리"
"전라남도","완도군","노화읍","한우",3,0,3,3,0,46,"마리"
"전라남도","완도군","노화읍","산양",3,3,0,3,0,6,"마리"
"전라남도","완도군","노화읍","육계",1,0,1,1,0,11,"마리"
"전라남도","완도군","노화읍","개",5,5,0,5,0,6,"마리"
"전라남도","완도군","군외면","한우",28,0,28,28,0,390,"마리"
"전라남도","완도군","군외면","돼지",1,0,1,1,0,752,"마리"
"전라남도","완도군","군외면","산양",3,3,0,3,0,9,"마리"
"전라남도","완도군","군외면","개",8,8,0,8,0,16,"마리"
"전라남도","완도군","신지면","한우",27,0,28,28,0,473,"마리"
"전라남도","완도군","신지면","산양",2,0,2,2,0,41,"마리"
"전라남도","완도군","신지면","개",4,2,2,4,0,20,"마리"
"전라남도","완도군","신지면","사슴",1,1,0,1,0,20,"마리"
"전라남도","완도군","고금면","한우",149,0,162,161,1,4109,"마리"
"전라남도","완도군","고금면","산양",12,8,4,12,0,127,"마리"
"전라남도","완도군","고금면","개",5,5,0,5,0,17,"마리"
"전라남도","완도군","약산면","한우",61,0,61,61,0,341,"마리"
"전라남도","완도군","약산면","산양",57,21,39,58,2,2419,"마리"
"전라남도","완도군","약산면","면양",1,0,1,1,0,20,"마리"
"전라남도","완도군","약산면","육계",5,3,2,4,1,215,"마리"
"전라남도","완도군","약산면","개",6,5,1,6,0,28,"마리"
"전라남도","완도군","청산면","한우",43,0,43,43,0,177,"마리"
"전라남도","완도군","청산면","육우",1,0,1,1,0,4,"마리"
"전라남도","완도군","청산면","산양",6,3,3,6,0,20,"마리"
"전라남도","완도군","청산면","육계",1,0,3,3,0,40,"마리"
"전라남도","완도군","소안면","한우",3,0,3,3,0,5,"마리"
"전라남도","완도군","소안면","개",1,1,0,1,0,2,"마리"
"전라남도","완도군","금당면","한우",3,0,3,3,0,13,"마리"
"전라남도","완도군","금당면","산양",1,0,1,1,0,5,"마리"
"전라남도","완도군","보길면","한우",4,0,4,4,0,24,"마리"
"전라남도","완도군","보길면","산양",2,2,0,2,0,2,"마리"
"전라남도","완도군","보길면","개",1,1,0,1,0,2,"마리"
"전라남도","완도군","생일면","한우",2,0,2,2,0,8,"마리"
"전라남도","완도군","생일면","산양",2,0,2,2,0,210,"마리"
"전라남도","진도군","진도읍","한우",13,0,13,12,1,453,"마리"
"전라남도","진도군","진도읍","육우",1,0,1,1,0,1,"마리"
"전라남도","진도군","진도읍","돼지",1,0,1,1,0,24,"마리"
"전라남도","진도군","진도읍","산양",1,0,1,1,0,20,"마리"
"전라남도","진도군","진도읍","육계",1,0,1,1,0,110000,"마리"
"전라남도","진도군","진도읍","오리",2,0,2,2,0,19000,"마리"
"전라남도","진도군","진도읍","개",71,63,8,71,0,429,"마리"
"전라남도","진도군","진도읍","사슴",1,0,1,0,1,4,"마리"
"전라남도","진도군","군내면","말",1,0,5,5,0,20,"마리"
"전라남도","진도군","군내면","한우",24,0,26,24,2,783,"마리"
"전라남도","진도군","군내면","돼지",2,0,2,1,1,1208,"마리"
"전라남도","진도군","군내면","산양",4,3,1,4,0,72,"마리"
"전라남도","진도군","군내면","육계",3,0,3,3,0,55000,"마리"
"전라남도","진도군","군내면","오리",1,0,2,0,2,13000,"마리"
"전라남도","진도군","군내면","거위",1,1,0,1,0,2,"마리"
"전라남도","진도군","군내면","개",36,30,6,34,2,186,"마리"
"전라남도","진도군","고군면","한우",15,0,15,15,0,484,"마리"
"전라남도","진도군","고군면","산양",1,0,1,1,0,22,"마리"
"전라남도","진도군","고군면","오리",4,0,4,2,2,40500,"마리"
"전라남도","진도군","고군면","거위",1,1,0,1,0,1,"마리"
"전라남도","진도군","고군면","개",27,25,2,26,1,75,"마리"
"전라남도","진도군","의신면","한우",14,0,14,14,0,174,"마리"
"전라남도","진도군","의신면","돼지",2,0,2,2,0,1874,"마리"
"전라남도","진도군","의신면","산양",3,1,2,3,0,156,"마리"
"전라남도","진도군","의신면","육계",1,0,1,1,0,9,"마리"
"전라남도","진도군","의신면","산란계",1,1,0,1,0,30,"마리"
"전라남도","진도군","의신면","오리",2,0,3,1,2,18500,"마리"
"전라남도","진도군","의신면","관상조",1,0,1,1,0,30,"마리"
"전라남도","진도군","의신면","개",67,62,6,68,0,170,"마리"
"전라남도","진도군","의신면","꿀벌",2,0,2,0,2,200,"군체"
"전라남도","진도군","임회면","한우",12,0,12,12,0,227,"마리"
"전라남도","진도군","임회면","돼지",1,0,1,1,0,500,"마리"
"전라남도","진도군","임회면","산양",1,1,0,1,0,2,"마리"
"전라남도","진도군","임회면","육계",2,0,2,1,1,2800,"마리"
"전라남도","진도군","임회면","오리",1,0,1,1,0,8000,"마리"
"전라남도","진도군","임회면","개",10,8,3,11,0,154,"마리"
"전라남도","진도군","임회면","토끼",1,1,0,1,0,2,"마리"
"전라남도","진도군","임회면","사슴",1,0,3,3,0,7,"마리"
"전라남도","진도군","지산면","말",1,0,1,1,0,7,"마리"
"전라남도","진도군","지산면","한우",13,0,13,13,0,126,"마리"
"전라남도","진도군","지산면","산양",3,2,1,3,0,99,"마리"
"전라남도","진도군","지산면","육계",1,1,0,1,0,4,"마리"
"전라남도","진도군","지산면","산란계",1,1,0,1,0,15,"마리"
"전라남도","진도군","지산면","거위",1,1,0,1,0,1,"마리"
"전라남도","진도군","지산면","개",68,65,3,67,1,247,"마리"
"전라남도","진도군","지산면","꿀벌",2,0,2,0,2,175,"군체"
"전라남도","진도군","조도면","한우",2,0,2,2,0,19,"마리"
"전라남도","진도군","조도면","산양",1,1,0,1,0,3,"마리"
"전라남도","진도군","조도면","개",9,9,0,9,0,18,"마리"
"전라남도","신안군","지도읍","한우",223,0,223,222,1,2605,"마리"
"전라남도","신안군","지도읍","돼지",4,0,4,4,0,12798,"마리"
"전라남도","신안군","지도읍","산양",12,0,21,20,1,2237,"마리"
"전라남도","신안군","지도읍","육계",3,0,5,5,0,1306,"마리"
"전라남도","신안군","지도읍","거위",1,0,1,1,0,2,"마리"
"전라남도","신안군","지도읍","개",3,0,6,6,0,693,"마리"
"전라남도","신안군","지도읍","사슴",3,0,5,5,0,25,"마리"
"전라남도","신안군","압해읍","당나귀",1,0,1,0,1,5,"마리"
"전라남도","신안군","압해읍","한우",93,0,97,95,2,2886,"마리"
"전라남도","신안군","압해읍","돼지",5,0,5,5,0,8463,"마리"
"전라남도","신안군","압해읍","산양",10,1,9,8,2,578,"마리"
"전라남도","신안군","압해읍","육계",3,1,2,3,0,174,"마리"
"전라남도","신안군","압해읍","산란계",2,0,2,2,0,52000,"마리"
"전라남도","신안군","압해읍","거위",1,1,0,1,0,3,"마리"
"전라남도","신안군","압해읍","개",9,1,8,8,1,2303,"마리"
"전라남도","신안군","압해읍","사슴",3,0,3,3,0,14,"마리"
"전라남도","신안군","증도면","말",1,0,1,1,0,1,"마리"
"전라남도","신안군","증도면","한우",21,0,21,21,0,380,"마리"
"전라남도","신안군","증도면","산양",2,0,2,2,0,3,"마리"
"전라남도","신안군","증도면","육계",1,0,1,1,0,50,"마리"
"전라남도","신안군","임자면","말",1,0,1,1,0,22,"마리"
"전라남도","신안군","임자면","한우",29,0,30,29,1,405,"마리"
"전라남도","신안군","임자면","산양",6,0,7,7,0,90,"마리"
"전라남도","신안군","임자면","육계",1,0,1,0,1,200,"마리"
"전라남도","신안군","임자면","사슴",2,0,4,4,0,50,"마리"
"전라남도","신안군","자은면","한우",14,0,15,14,1,401,"마리"
"전라남도","신안군","자은면","육우",1,0,1,1,0,1,"마리"
"전라남도","신안군","자은면","산양",3,1,2,3,0,57,"마리"
"전라남도","신안군","자은면","육계",2,0,2,2,0,220,"마리"
"전라남도","신안군","자은면","산란계",1,0,1,1,0,200,"마리"
"전라남도","신안군","자은면","개",1,0,1,1,0,10,"마리"
"전라남도","신안군","자은면","꿀벌",1,0,1,1,0,10,"군체"
"전라남도","신안군","비금면","한우",9,0,9,9,0,267,"마리"
"전라남도","신안군","도초면","한우",24,0,25,25,0,1108,"마리"
"전라남도","신안군","도초면","육우",1,0,1,1,0,5,"마리"
"전라남도","신안군","도초면","산양",7,3,4,7,0,120,"마리"
"전라남도","신안군","흑산면","한우",1,0,1,1,0,38,"마리"
"전라남도","신안군","흑산면","산양",1,0,1,1,0,4,"마리"
"전라남도","신안군","하의면","한우",12,0,12,12,0,69,"마리"
"전라남도","신안군","신의면","한우",2,0,2,2,0,4,"마리"
"전라남도","신안군","신의면","산란계",1,0,1,0,1,60,"마리"
"전라남도","신안군","신의면","개",1,0,1,1,0,5,"마리"
"전라남도","신안군","장산면","한우",23,0,23,23,0,728,"마리"
"전라남도","신안군","장산면","산양",1,0,1,1,0,2,"마리"
"전라남도","신안군","안좌면","말",1,0,1,1,0,2,"마리"
"전라남도","신안군","안좌면","한우",52,0,52,52,0,884,"마리"
"전라남도","신안군","안좌면","산란계",1,0,1,1,0,1100,"마리"
"전라남도","신안군","팔금면","한우",8,0,8,8,0,62,"마리"
"전라남도","신안군","팔금면","돼지",1,0,1,1,0,500,"마리"
"전라남도","신안군","팔금면","산양",1,0,1,1,0,50,"마리"
"전라남도","신안군","암태면","한우",18,0,18,17,1,590,"마리"
"전라남도","신안군","암태면","육우",1,0,1,1,0,1,"마리"
"전라남도","신안군","암태면","산양",3,1,2,3,0,38,"마리"
"전라남도","신안군","암태면","육계",2,0,2,2,0,1530,"마리"
"경상북도","포항시","남구","산란계",6,2,4,4,2,4114,"마리"
"경상북도","포항시","남구","개",9,2,7,9,0,781,"마리"
"경상북도","포항시","남구","한우",246,0,250,229,21,5627,"마리"
"경상북도","포항시","남구","육우",11,0,12,11,1,161,"마리"
"경상북도","포항시","남구","돼지",5,0,5,5,0,4412,"마리"
"경상북도","포항시","남구","산양",17,0,18,17,1,1368,"마리"
"경상북도","포항시","남구","육계",9,0,10,10,0,78550,"마리"
"경상북도","포항시","남구","거위",1,0,1,1,0,13,"마리"
"경상북도","포항시","남구","사슴",6,0,6,5,1,77,"마리"
"경상북도","포항시","남구","젖소",8,0,8,8,0,230,"마리"
"경상북도","포항시","남구","토끼",1,0,1,1,0,500,"마리"
"경상북도","포항시","남구","오리",2,1,1,2,0,39,"마리"
"경상북도","포항시","남구","꿀벌",3,0,3,3,0,215,"군체"
"경상북도","포항시","남구","면양",2,1,1,1,1,41,"마리"
"경상북도","포항시","남구","말",1,0,1,0,1,13,"마리"
"경상북도","포항시","북구","산양",33,0,35,34,1,2471,"마리"
"경상북도","포항시","북구","개",17,0,17,15,2,1381,"마리"
"경상북도","포항시","북구","한우",645,0,659,649,10,16245,"마리"
"경상북도","포항시","북구","토끼",4,0,4,4,0,576,"마리"
"경상북도","포항시","북구","말",6,0,6,6,0,22,"마리"
"경상북도","포항시","북구","산란계",19,0,21,19,2,495730,"마리"
"경상북도","포항시","북구","젖소",29,0,31,31,0,1291,"마리"
"경상북도","포항시","북구","육우",35,0,38,38,0,477,"마리"
"경상북도","포항시","북구","육계",17,0,17,13,4,58135,"마리"
"경상북도","포항시","북구","사슴",8,0,9,8,1,180,"마리"
"경상북도","포항시","북구","당나귀",1,0,1,1,0,1,"마리"
"경상북도","포항시","북구","돼지",7,0,7,7,0,11959,"마리"
"경상북도","포항시","북구","오리",3,0,3,2,1,290,"마리"
"경상북도","포항시","북구","꿀벌",2,0,2,1,1,90,"군체"
"경상북도","포항시","북구","관상조",1,0,1,0,1,100,"마리"
"경상북도","포항시","북구","타조",1,0,1,1,0,1,"마리"
"경상북도","포항시","북구","거위",1,0,1,0,1,10,"마리"
"경상북도","포항시","북구","꿩",1,0,1,0,1,200,"마리"
"경상북도","경주시","교동","육계",1,0,1,1,0,60,"마리"
"경상북도","경주시","인왕동","말",1,0,1,1,0,3,"마리"
"경상북도","경주시","인왕동","한우",2,0,2,2,0,5,"마리"
"경상북도","경주시","탑동","한우",6,0,6,6,0,31,"마리"
"경상북도","경주시","탑동","돼지",1,0,1,1,0,530,"마리"
"경상북도","경주시","탑동","산양",2,0,2,2,0,60,"마리"
"경상북도","경주시","충효동","한우",36,0,36,36,0,470,"마리"
"경상북도","경주시","충효동","육우",1,0,1,1,0,4,"마리"
"경상북도","경주시","서악동","한우",13,0,13,13,0,63,"마리"
"경상북도","경주시","서악동","산양",2,0,2,1,1,55,"마리"
"경상북도","경주시","효현동","한우",12,0,12,12,0,133,"마리"
"경상북도","경주시","효현동","육계",1,0,1,1,0,100,"마리"
"경상북도","경주시","효현동","개",1,0,1,0,1,10,"마리"
"경상북도","경주시","광명동","한우",41,0,41,40,1,850,"마리"
"경상북도","경주시","광명동","젖소",2,0,2,2,0,110,"마리"
"경상북도","경주시","광명동","오리",1,0,1,1,0,1000,"마리"
"경상북도","경주시","광명동","꿀벌",1,0,1,1,0,156,"군체"
"경상북도","경주시","동방동","한우",3,0,3,3,0,18,"마리"
"경상북도","경주시","동방동","산양",1,0,1,1,0,82,"마리"
"경상북도","경주시","동방동","육계",1,0,1,1,0,100,"마리"
"경상북도","경주시","도지동","한우",8,0,8,8,0,54,"마리"
"경상북도","경주시","도지동","젖소",1,0,1,1,0,52,"마리"
"경상북도","경주시","도지동","육우",1,0,1,1,0,3,"마리"
"경상북도","경주시","도지동","육계",1,1,0,1,0,21,"마리"
"경상북도","경주시","남산동","한우",20,0,20,20,0,283,"마리"
"경상북도","경주시","남산동","젖소",2,0,2,2,0,16,"마리"
"경상북도","경주시","남산동","육우",3,0,3,3,0,8,"마리"
"경상북도","경주시","배반동","한우",12,0,12,12,0,75,"마리"
"경상북도","경주시","배반동","육계",1,1,0,1,0,20,"마리"
"경상북도","경주시","배반동","개",1,0,1,1,0,350,"마리"
"경상북도","경주시","배반동","토끼",1,0,1,1,0,500,"마리"
"경상북도","경주시","배반동","사슴",1,0,1,1,0,12,"마리"
"경상북도","경주시","구황동","산양",1,0,1,1,0,50,"마리"
"경상북도","경주시","보문동","한우",18,0,18,18,0,165,"마리"
"경상북도","경주시","보문동","산양",1,0,1,1,0,20,"마리"
"경상북도","경주시","보문동","산란계",1,0,1,1,0,500,"마리"
"경상북도","경주시","보문동","오리",1,0,1,1,0,1500,"마리"
"경상북도","경주시","보문동","관상조",1,0,1,1,0,2000,"마리"
"경상북도","경주시","보문동","타조",1,0,1,1,0,100,"마리"
"경상북도","경주시","용강동","한우",1,0,1,1,0,1,"마리"
"경상북도","경주시","용강동","젖소",1,0,1,1,0,61,"마리"
"경상북도","경주시","용강동","육우",1,0,1,1,0,3,"마리"
"경상북도","경주시","용강동","육계",1,1,0,1,0,4,"마리"
"경상북도","경주시","용강동","꿩",1,1,0,1,0,8,"마리"
"경상북도","경주시","동천동","한우",4,0,4,4,0,29,"마리"
"경상북도","경주시","평동","한우",30,0,31,31,0,573,"마리"
"경상북도","경주시","평동","젖소",8,0,9,9,0,420,"마리"
"경상북도","경주시","평동","육우",9,0,9,9,0,61,"마리"
"경상북도","경주시","평동","산양",1,0,3,3,0,832,"마리"
"경상북도","경주시","평동","개",2,0,2,2,0,400,"마리"
"경상북도","경주시","조양동","한우",27,0,28,27,1,482,"마리"
"경상북도","경주시","조양동","젖소",5,0,5,5,0,416,"마리"
"경상북도","경주시","조양동","육우",4,0,4,4,0,41,"마리"
"경상북도","경주시","조양동","산양",1,0,1,0,1,3,"마리"
"경상북도","경주시","조양동","육계",1,0,1,0,1,7,"마리"
"경상북도","경주시","시동","한우",54,0,58,57,1,1517,"마리"
"경상북도","경주시","시동","젖소",17,0,17,17,0,1093,"마리"
"경상북도","경주시","시동","육우",15,0,15,15,0,220,"마리"
"경상북도","경주시","시동","육계",2,0,5,5,0,44500,"마리"
"경상북도","경주시","시동","산란계",3,0,3,2,1,120000,"마리"
"경상북도","경주시","시동","개",1,0,1,0,1,750,"마리"
"경상북도","경주시","시래동","한우",23,0,23,23,0,280,"마리"
"경상북도","경주시","시래동","젖소",2,0,2,2,0,144,"마리"
"경상북도","경주시","시래동","육우",3,0,3,3,0,24,"마리"
"경상북도","경주시","구정동","한우",2,0,2,2,0,11,"마리"
"경상북도","경주시","구정동","육우",1,0,1,1,0,17,"마리"
"경상북도","경주시","구정동","산양",1,0,1,1,0,120,"마리"
"경상북도","경주시","구정동","산란계",3,0,3,3,0,35500,"마리"
"경상북도","경주시","구정동","개",1,0,1,1,0,5,"마리"
"경상북도","경주시","마동","한우",38,0,39,37,2,357,"마리"
"경상북도","경주시","마동","젖소",2,0,2,2,0,49,"마리"
"경상북도","경주시","마동","육우",4,0,4,4,0,8,"마리"
"경상북도","경주시","하동","한우",12,0,12,12,0,52,"마리"
"경상북도","경주시","진현동","한우",5,0,5,5,0,59,"마리"
"경상북도","경주시","진현동","젖소",1,0,1,1,0,69,"마리"
"경상북도","경주시","진현동","육우",1,0,1,1,0,3,"마리"
"경상북도","경주시","천군동","말",1,0,1,1,0,4,"마리"
"경상북도","경주시","천군동","한우",13,0,14,14,0,407,"마리"
"경상북도","경주시","천군동","육우",1,0,1,1,0,5,"마리"
"경상북도","경주시","천군동","육계",3,0,3,2,1,4300,"마리"
"경상북도","경주시","천군동","산란계",1,0,1,1,0,20000,"마리"
"경상북도","경주시","천군동","개",1,0,1,1,0,270,"마리"
"경상북도","경주시","덕동","한우",2,0,2,2,0,10,"마리"
"경상북도","경주시","덕동","산양",1,0,1,1,0,10,"마리"
"경상북도","경주시","암곡동","한우",10,0,10,10,0,70,"마리"
"경상북도","경주시","암곡동","산양",1,0,1,1,0,40,"마리"
"경상북도","경주시","암곡동","사슴",1,0,3,3,0,16,"마리"
"경상북도","경주시","황용동","한우",3,0,3,3,0,10,"마리"
"경상북도","경주시","북군동","한우",1,0,1,1,0,24,"마리"
"경상북도","경주시","손곡동","한우",5,0,5,5,0,31,"마리"
"경상북도","경주시","손곡동","산란계",1,0,1,1,0,30,"마리"
"경상북도","경주시","손곡동","개",1,0,1,1,0,20,"마리"
"경상북도","경주시","율동","한우",23,0,23,23,0,293,"마리"
"경상북도","경주시","배동","말",1,0,1,1,0,2,"마리"
"경상북도","경주시","배동","한우",6,0,6,6,0,110,"마리"
"경상북도","경주시","배동","육계",2,0,2,2,0,1200,"마리"
"경상북도","경주시","석장동","말",1,0,1,1,0,12,"마리"
"경상북도","경주시","석장동","한우",2,0,2,2,0,5,"마리"
"경상북도","경주시","석장동","젖소",1,0,1,1,0,57,"마리"
"경상북도","경주시","석장동","육우",1,0,1,1,0,3,"마리"
"경상북도","경주시","석장동","산양",2,0,2,2,0,30,"마리"
"경상북도","경주시","감포읍","한우",54,0,54,54,0,444,"마리"
"경상북도","경주시","감포읍","산양",2,0,2,2,0,19,"마리"
"경상북도","경주시","감포읍","개",2,0,2,2,0,350,"마리"
"경상북도","경주시","안강읍","말",1,0,1,1,0,1,"마리"
"경상북도","경주시","안강읍","한우",424,0,432,429,3,7308,"마리"
"경상북도","경주시","안강읍","젖소",118,0,119,117,2,7046,"마리"
"경상북도","경주시","안강읍","육우",121,0,123,121,2,1828,"마리"
"경상북도","경주시","안강읍","돼지",3,0,3,3,0,20054,"마리"
"경상북도","경주시","안강읍","산양",2,0,2,2,0,58,"마리"
"경상북도","경주시","안강읍","육계",5,0,5,5,0,1765,"마리"
"경상북도","경주시","안강읍","산란계",3,0,4,4,0,192000,"마리"
"경상북도","경주시","안강읍","오리",1,0,1,1,0,100,"마리"
"경상북도","경주시","안강읍","개",2,1,1,2,0,601,"마리"
"경상북도","경주시","안강읍","사슴",2,0,3,3,0,25,"마리"
"경상북도","경주시","안강읍","꿀벌",1,0,1,1,0,60,"군체"
"경상북도","경주시","건천읍","한우",348,0,359,358,1,6672,"마리"
"경상북도","경주시","건천읍","젖소",9,0,9,8,1,356,"마리"
"경상북도","경주시","건천읍","육우",11,0,12,12,0,103,"마리"
"경상북도","경주시","건천읍","돼지",5,0,5,5,0,6943,"마리"
"경상북도","경주시","건천읍","산양",25,1,28,28,1,1237,"마리"
"경상북도","경주시","건천읍","육계",5,0,6,6,0,607,"마리"
"경상북도","경주시","건천읍","산란계",4,1,3,4,0,7950,"마리"
"경상북도","경주시","건천읍","거위",1,0,1,1,0,80,"마리"
"경상북도","경주시","건천읍","메추리",2,0,3,3,0,189850,"마리"
"경상북도","경주시","건천읍","개",5,1,4,5,0,562,"마리"
"경상북도","경주시","건천읍","사슴",10,0,14,14,0,136,"마리"
"경상북도","경주시","외동읍","한우",484,0,495,483,12,9366,"마리"
"경상북도","경주시","외동읍","젖소",2,0,2,2,0,57,"마리"
"경상북도","경주시","외동읍","육우",10,0,10,10,0,151,"마리"
